TF	Target	EdgeWeight
FOXP1	WDFY1	0.0019018290331587195
KLF5	ERCC-00130	0.0019015264697372913
SOX2	JUND	0.0019014759454876184
SOX2	GRPR	0.001901291310787201
HAND2	LRIG3	0.0019012504490092397
MXI1	ILF3	0.0019011168042197824
LEF1	SMARCC1	0.0019008915405720472
GATA3	POLR2A	0.0019007426453754306
HAND2	GNG11	0.00190069735981524
MXI1	FZD5	0.0019006662769243121
TFAP2A	EEF1A1	0.0019004542846232653
FOXP1	ELOVL2	0.0019004468340426683
KLF5	POLR2K	0.0019003148190677166
GATA2	EWSR1	0.0019002334447577596
HAND2	CSDE1	0.0019001229666173458
EGR1	RRN3	0.0019000902539119124
HAND2	SUPT7L	0.0019000801257789135
EGR1	COL5A1	0.0019000554457306862
FOXP1	CPE	0.0019000035244971514
FOXP1	RGPD2	0.0018999702297151089
FOXP1	TRIM33	0.0018998899031430483
EGR1	ERCC-00002	0.001899808761663735
KLF5	EWSR1	0.0018997471779584885
EGR1	POLR1B	0.0018997392617166042
EGR1	JMJD1C	0.001899725990369916
FOXP1	WWP1	0.0018996796570718288
HAND2	APC	0.0018995985155925155
MXI1	SRSF2	0.001899570575915277
EGR1	XRN1	0.001899565919302404
KLF5	PHC1	0.0018995029386132956
KLF5	MRPS35	0.0018994153942912817
EGR1	GABRB3	0.0018994018901139498
SOX17	POLR2A	0.001898992690257728
LEF1	MCM7	0.0018988928059116006
FOXP1	IFI16	0.001898843445815146
EGR1	RPE	0.0018988356459885836
ZFP42	TTN	0.001898771501146257
MXI1	IGDCC4	0.00189871562179178
FOXP1	KAT7	0.0018985769711434841
FOXP1	KIAA0528	0.0018982085166499019
SOX2	LTBP1	0.0018981918692588806
FOXP1	MAGI3	0.0018981742905452847
OTX2	MCM4	0.0018981696339324117
SOX2	BAG3	0.001898090005852282
KLF5	GTF2H2	0.001898049027658999
KLF5	ARHGAP42	0.001897935289889574
EGR1	PSIP1	0.0018979080487042665
EZH2	SUPT16H	0.0018978497246280313
FOXP1	ATF6	0.0018978246953338385
FOXP1	SYNE2	0.0018975732382386923
FOXP1	POLB	0.0018974272534251213
FOXP1	PIP4K2A	0.0018973369151353836
FOXP1	ANKRD13C	0.0018972604302689433
FOXP1	GYPB	0.0018971811514347792
KLF5	RRAS2	0.0018970540259033442
KLF5	PARP1	0.001896955189295113
FOXH1	CCND1	0.0018967560026794672
MXI1	MCM3	0.0018966494826599956
KLF5	PRIC285	0.001896631089039147
POU5F1	FER	0.001896604779176414
MLLT3	LIMD1	0.0018965863855555654
SOX2	CLDN10	0.0018965452909469604
KLF5	ERCC-00113	0.0018963647307828069
SOX2	SEMA3A	0.0018961912719532847
EGR1	PARP1	0.0018961129244416952
EGR1	FUBP1	0.001895989291369915
GATA3	UBTF	0.0018956596031785011
KLF5	RGPD2	0.0018955584382638335
KLF5	KDM6A	0.0018955525010824203
HAND2	ETV3	0.001895311987027526
KLF5	BTF3	0.0018952968530356884
FOXP1	BMPR1A	0.001895266235806048
HAND2	MKI67IP	0.0018948285141959786
MXI1	MAFF	0.0018948285141959786
HAND2	MSANTD3-TMEFF1	0.0018948212964460254
HAND2	SRSF6	0.0018948042998090386
KLF5	ADAMTS3	0.001894717919640243
KLF5	WWTR1	0.0018946693744510412
AR	POLB	0.0018945909105241299
SOX2	RPE	0.0018945850897580385
FOXP1	TCEA1	0.0018944486510008574
MLLT3	TCF7L1	0.0018943967297673225
OTX2	RNPS1	0.0018943806644529104
SOX2	RBFOX2	0.001894319080747664
KLF5	TRIP13	0.0018941625021398067
KLF5	ANKMY2	0.0018941533053293824
KLF5	FEZ1	0.0018939467845484614
FOXP1	GAD1	0.0018938997527584434
KLF5	U2AF1	0.0018938722787424922
KLF5	HAS2	0.0018938204739242792
FOXH1	AK4	0.0018938009161502123
SOX2	CLGN	0.0018936211708933115
FOXP1	HLA-DQB1	0.0018935679690912366
GATA3	POLR2F	0.0018934942781925201
TCF4	FUS	0.0018933718092739582
FOXP1	TTK	0.0018930970691144466
SOX2	SMAD5	0.0018930928781628609
KLF5	EGF	0.0018930559745058417
MXI1	RRN3	0.0018930025398731232
EGR1	STAT3	0.0018929984653368592
FOXP1	DDX54	0.0018927424680441618
SOX2	CDC7	0.0018926769262179732
KLF5	TCF4	0.0018926608609035611
TCF4	CA2	0.0018926465418189764
TFAP2A	ZBTB2	0.0018926267512142658
SOX2	BCLAF1	0.0018926234915852547
HAND2	GYPB	0.0018924643518403172
HAND2	ELMOD2	0.0018924406031146646
KLF5	KLHL28	0.0018924216274172068
FOXP1	BLM	0.0018924123141914606
FOXP1	RBPJ	0.001892249914817512
KLF5	PPPDE1	0.0018922389717772603
SOX2	WWTR1	0.0018921479349955916
KLF5	ZBTB38	0.0018920612055808306
HAND2	GLIPR2	0.0018919549183920026
SOX17	UBTF	0.0018919395515695214
EZH2	BMP2	0.0018917577108368278
FOXP1	TRIP6	0.0018916043918579817
MLLT3	C12ORF23	0.0018915042746812105
MLLT3	MAGI3	0.0018914788961410522
MXI1	UHRF1	0.0018914330285042524
TCF4	CEBPZ	0.0018913839012384415
MXI1	SKIL	0.0018913588719442487
HAND2	PPPDE1	0.0018912839004769921
MLLT3	FOXK1	0.0018912520026788116
EGR1	KIAA1467	0.0018911188235506415
FOXP1	MYOF	0.0018910656217485666
SOX2	OAS1	0.001891020336188376
MXI1	ZNF512	0.001890994026325643
TCF4	HIF1A	0.0018909772625193
HAND2	SMAD2	0.0018909601494669914
POU5F1	MYBL2	0.0018906969344243407
LEF1	MLF1IP	0.0018906549084931612
FOXP1	CRHBP	0.0018906344193965197
FOXP1	RAB31	0.0018905883189290762
LEF1	POLR2G	0.0018904419848695397
GATA4	PPARA	0.0018903105519711971
EGR1	KIF21A	0.0018903102027252316
EGR1	CDCA7L	0.0018902341835200787
EGR1	AGPAT5	0.00189015397336334
MXI1	IL6ST	0.0018900553695857525
EZH2	ELMO1	0.0018900362774729729
LEF1	PLCB4	0.0018897667760029435
SOX2	LIMD1	0.0018897635163739324
KLF5	SNAPC3	0.0018897311529144645
KLF5	HLA-DRB1	0.0018896927358582616
MXI1	E2F3	0.0018896915717050433
KLF5	DEK	0.0018896565306931734
KLF5	CNBP	0.0018896455876529217
FOXP1	CHEK2	0.001889505423605442
SOX17	CA14	0.0018893732922151685
LEF1	WDR3	0.0018893028609454632
LEF1	GINS2	0.0018892829539254308
EGR1	STK17B	0.001888984814286232
SOX2	PRIM1	0.0018889554776251316
FOXP1	REL	0.0018887051846832037
SOX2	NOC3L	0.0018885851604864001
SOX2	RPP40	0.0018885848112404346
KLF5	ATP2B4	0.0018884669989347458
AR	CITED2	0.0018884617602452636
KLF5	RBFOX2	0.0018884082091972232
EGR1	SOS2	0.0018883798038586974
MXI1	DEK	0.0018882513977587223
SOX2	FUS	0.0018881757277995348
SOX2	GTF2H2	0.0018881502328440547
SOX2	TRIP13	0.0018879346316680312
FOXP1	XRN1	0.0018878059927374125
MXI1	WDR35	0.001887745806016028
KLF5	PARN	0.00188742158934474
LEF1	HPRT1	0.0018872898072004318
KLF5	MCM5	0.0018871730426326394
SOX2	CTNNB1	0.0018871043575927615
KLF5	CBR1	0.001887054299004376
SOX2	PRIC285	0.0018869407940655947
SOX2	FBXO5	0.0018868764163926244
FOXP1	ZNF764	0.0018865978345274925
FOXP1	MYBL2	0.001886539626866579
SOX2	ARHGAP42	0.0018863570876419544
MXI1	ZNF585B	0.00188621343113482
EGR1	LIMD1	0.001886010984890163
EGR1	ZNF512	0.0018860091222450137
TFAP2A	DNAJB14	0.0018859838601201773
KLF5	CD48	0.001885821926407516
SOX2	SLA2	0.0018856875831261277
FOXP1	HOXB3	0.001885653706267476
LEF1	CHEK2	0.0018854434601962566
MXI1	TDP2	0.0018854029476642609
KLF5	NUCB2	0.0018853790825232863
AR	ASB4	0.0018853505607694387
KLF5	CITED2	0.001885154633782804
EGR1	TIPIN	0.001885098754428327
KLF5	STT3B	0.0018848312320187688
HAND2	AGL	0.0018847158644348383
FOXH1	LIN28A	0.0018845968879759312
HAND2	CEBPZ	0.0018843202851712704
FOXP1	ANKRD50	0.0018842937424778938
EGR1	SETBP1	0.0018842568388208747
HAND2	CCNA2	0.001884248573333025
EGR1	NRP2	0.001883864402770996
KLF5	UBTF	0.001883863820694387
KLF5	POLR2A	0.0018837114330381155
GATA3	DNMT1	0.0018836857052519917
EZH2	PRKACB	0.0018836181843653321
SOX2	THY1	0.001883594086393714
EGR1	MYBBP1A	0.0018835475202649832
EZH2	LIN28A	0.0018835379742085934
SOX17	FUBP1	0.0018835273804143071
KLF5	AGPAT5	0.0018833990907296538
LEF1	EHMT2	0.0018833851208910346
SOX2	TIPIN	0.0018833697540685534
SOX2	DPYSL3	0.0018833621870726347
OTX2	DPH2	0.0018832983914762735
SOX2	U2AF1	0.0018830026965588331
FOXP1	LEPREL1	0.001882963813841343
SOX2	TRPS1	0.0018828767351806164
GATA3	FOXK1	0.001882798969745636
FOXP1	GLRX	0.0018827770836651325
EGR1	TMOD1	0.0018827721942216158
FOXP1	LRAT	0.0018826599698513746
SOX17	ERCC-00004	0.001882613985799253
TFAP2A	NFYB	0.0018824792932718992
AR	HDGF	0.0018824116559699178
KLF5	CPVL	0.001882270909845829
SOX2	PDCD11	0.0018821863923221827
FOXP1	NFAT5	0.0018820208497345448
FOXH1	SRSF1	0.0018819414544850588
FOXP1	MCM2	0.0018819376127794385
FOXP1	RUVBL1	0.0018818723037838936
FOXH1	MCM4	0.001881811418570578
SOX2	SOX4	0.0018817927921190858
MLLT3	LRIG3	0.0018817863892763853
AR	NUP54	0.0018816411029547453
HAND2	RND3	0.0018813933711498976
EGR1	KIAA1804	0.0018812990747392178
SOX2	E2F4	0.0018811759073287249
FOXP1	ACTC1	0.0018807707820087671
EZH2	C11ORF82	0.001880696858279407
SOX2	NUAK1	0.0018806214211508632
MXI1	GPSM2	0.0018805190920829773
TEAD4	XRCC6	0.0018804770661517978
KLF5	TMF1	0.001880447962321341
ZFP42	WDR35	0.0018802328268066049
FOXP1	RAD51AP1	0.0018802175763994455
MXI1	CLGN	0.001880209194496274
EGR1	SH3BGRL	0.0018801998812705278
SOX2	PCDH7	0.0018800415564328432
KLF5	ITGA5	0.0018800274701789021
EGR1	POLR2G	0.0018799883546307683
OTX2	ILF3	0.0018799405079334974
KLF5	TRIM2	0.001879823743365705
OTX2	PHLDA1	0.0018796722870320082
MXI1	TCEA1	0.0018796516815200448
GATA3	RNPS1	0.0018796115182340145
OTX2	TFDP1	0.0018795885844156146
KLF5	DTL	0.001879588351584971
TCF4	POLR2A	0.001879546674899757
GATA3	MLF1IP	0.0018795405048877
SOX2	BAMBI	0.001879340037703514
FOXP1	SH3RF1	0.0018791710026562214
EGR1	FOXK1	0.001879153773188591
AR	ANGPT2	0.0018791513284668326
TFAP2A	PITX2	0.0018789084861055017
AR	LIN28A	0.0018788967281579971
SNAI2	ALCAM	0.0018788814777508378
HAND2	RUVBL1	0.0018787833396345377
KLF5	TRIM28	0.0018787640146911144
KLF5	C11ORF46	0.0018787049921229482
HAND2	SLC35A3	0.0018784471321851015
FOXP1	SPP1	0.0018783643608912826
SOX2	STK38L	0.0018783226842060685
KLF5	WDFY1	0.0018781821709126234
EZH2	MCM4	0.0018781489925459027
FOXP1	NHLH2	0.0018779374659061432
KLF5	NUDT11	0.0018778364174067974
KLF5	CDC7	0.0018778078956529498
FOXP1	MRS2	0.0018777892692014575
EGR1	MYOCD	0.0018777076620608568
SNAI2	DRAM2	0.0018776743672788143
SOX2	SPIB	0.001877577742561698
MXI1	CCNE2	0.0018775654025375843
FOXP1	PRTG	0.0018774919444695115
KLF5	ANKRD26	0.0018774332711473107
MLLT3	KIAA0528	0.0018774087075144053
SOX2	CNKSR3	0.0018772523617371917
FOXP1	SATB1	0.0018771883333101869
TFAP2A	POLR2A	0.0018771304748952389
LEF1	EWSR1	0.0018771226750686765
KLF5	SEMA6D	0.0018770969472825527
HAND2	ZIC3	0.0018769402522593737
EGR1	COL1A2	0.0018769106827676296
KLF5	SRSF1	0.0018768740119412541
EGR1	ARHGAP42	0.0018768460722640157
MXI1	NFYB	0.0018768067238852382
FOXP1	AIRE	0.0018767897272482514
KLF5	SCD5	0.001876748981885612
MXI1	FBXO28	0.0018764148699119687
FOXP1	CHL1	0.0018763861153274775
EGR1	FOXN3	0.0018762736581265926
SNAI2	SP100	0.0018762382678687572
EGR1	SLC19A2	0.0018762362888082862
EGR1	CCNB2	0.0018762232502922416
SNAI2	MIF	0.0018760758684948087
FOXP1	BCL11B	0.0018760602688416839
GATA3	RAVER2	0.001876003690995276
KLF5	ERCC-00022	0.001875867834314704
AR	NR2C1	0.0018757677171379328
POU5F1	GTF2H2	0.0018756468780338764
POU5F1	LIN28A	0.0018756423378363252
KLF5	WLS	0.0018755398923531175
SNAI2	COL1A2	0.0018755214987322688
FOXP1	SNAPC3	0.0018754982156679034
FOXP1	TEX10	0.0018754262709990144
TCF4	WDR5	0.0018754072953015566
GATA6	SFPQ	0.0018753332551568747
EZH2	ASH2L	0.0018753083422780037
FOXP1	SMARCC1	0.0018752882024273276
KLF5	EMB	0.0018752784235402942
GATA3	LIMD1	0.0018751922762021422
MXI1	RAD51	0.0018751606112346053
OTX2	NONO	0.0018750462913885713
EGR1	MANEA	0.0018750305753201246
HAND2	ALCAM	0.0018748928559944034
HAND2	PHLDA1	0.001874829176813364
SOX2	DNAJB14	0.0018748068250715733
ZFP42	DKK4	0.0018746841233223677
SOX17	DNMT3A	0.0018746417481452227
EGR1	RAD51AP1	0.0018746363930404186
KLF5	RNF14	0.0018746010027825832
EGR1	IRF1	0.0018745954148471355
JUND	LIMD1	0.0018745223060250282
EGR1	DPYSL3	0.0018744890112429857
TFAP2A	DPF2	0.001874389941804111
TFAP2A	PALLD	0.0018742462852969766
EGR1	SSB	0.0018742055399343371
POU5F1	ZNF160	0.0018741658423095942
EOMES	ERCC-00042	0.0018740757368505
HAND2	ITGA5	0.0018740033265203238
MLLT3	MCM7	0.0018739575752988458
KLF5	BCLAF1	0.001873851753771305
FOXP1	FAM135A	0.0018738334765657783
SOX2	TIMP3	0.0018737250939011574
SOX2	NFATC1	0.001873637200333178
LEF1	PSMD9	0.001873631845228374
MXI1	HAS2	0.0018735689809545875
TEAD4	ENO1	0.001873518107458949
SOX2	CA14	0.0018734693294391036
KLF5	ST3GAL6	0.0018734234618023038
FOXP1	TRIP11	0.0018733296310529113
KLF5	HOXB2	0.0018733191536739469
OTX2	MAP4K3	0.0018732569878920913
FOXP1	NUP54	0.00187305745203048
KLF5	UHRF1	0.0018730427836999297
SOX2	DDHD2	0.0018729668809100986
GATA3	GPC6	0.0018728614086285233
EOMES	HDGF	0.0018728242721408606
MXI1	SNRPB	0.0018727898132055998
HAND2	MYBL2	0.0018727637361735106
KLF5	DYNC1I1	0.0018727154238149524
HAND2	NAP1L3	0.0018726595444604754
FOXP1	ZNF160	0.0018723250832408667
FOXP1	GPR83	0.0018722638487815857
MLLT3	ERCC-00113	0.0018722089007496834
EGR1	RBMX	0.001872177585028112
ZFP42	ZCCHC11	0.0018720868974924088
KLF5	TAF1L	0.0018720485968515277
KLF5	ID3	0.0018718299688771367
LEF1	BLM	0.0018717267084866762
FOXP1	PDGFA	0.0018717185594141483
SOX2	ETV4	0.0018716361373662949
FOXP1	ZNF521	0.0018716225167736411
EGR1	PBX1	0.0018715565092861652
HAND2	ARHGAP29	0.0018715237965807319
FOXP1	ACOX3	0.0018714580219238997
HAND2	MCM4	0.0018714003963395953
OTX2	SCD5	0.0018713852623477578
TCF4	UPF2	0.00187121017370373
MLLT3	ERCC-00096	0.0018711457960307598
HAND2	ASB4	0.0018709853757172823
FOXP1	HIST1H1B	0.001870958018116653
EGR1	CUX1	0.0018709447467699647
TCF4	SPPL2A	0.001870802603662014
SOX2	SLC19A2	0.0018706406699493527
OTX2	BCLAF1	0.001870618318207562
MLLT3	PTMA	0.0018704421818256378
MXI1	DRAM2	0.0018703601090237498
EGR1	CREB3L2	0.0018703285604715347
KLF5	CLGN	0.0018702863017097116
KLF5	NUAK1	0.0018702843226492405
FOXP1	ERCC-00074	0.0018702486995607615
FOXP1	C12ORF23	0.0018701807130128145
SNAI2	ANKRD50	0.001870002830401063
SOX2	ANGPT2	0.0018699421780183911
MLLT3	TLR7	0.001869881059974432
AR	HNRNPAB	0.001869866857305169
SNAI2	VIM	0.001869729720056057
MXI1	FUS	0.0018696975894272327
HAND2	ITPR2	0.0018695665057748556
TCF4	TRUB1	0.0018694997997954488
HAND2	CCNE2	0.001869494910351932
FOXP1	SCD5	0.0018694107420742512
SOX2	POLB	0.0018693961901590228
KLF5	RPL17-C18ORF32	0.0018693935126066208
FOXP1	TJP2	0.0018693902529776096
EOMES	PLOD2	0.0018693821039050817
EZH2	BRWD1	0.0018692470621317625
SOX2	MRPS35	0.001869183499366045
OTX2	CCNB2	0.0018691663863137364
EGR1	UTP15	0.0018691178411245346
OTX2	NFAT5	0.0018689570715650916
KLF5	ANKRD50	0.001868900959379971
HAND2	CITED2	0.001868829713203013
KLF5	PGR	0.001868787920102477
EGR1	CTBP1	0.0018687230767682195
KLF5	ERCC-00096	0.0018685366958379745
LEF1	KLHL4	0.0018684896640479565
TCF4	PRTG	0.0018684259848669171
EGR1	LIFR	0.0018684021197259426
KLF5	PHF17	0.0018682556692510843
LEF1	GLMN	0.001868241815827787
FOXP1	SULF2	0.0018681609071791172
EZH2	KIAA1467	0.0018680708017200232
SOX2	ARID3B	0.0018679264467209578
KLF5	NFATC1	0.0018679043278098106
KLF5	PCDH10	0.0018677138723433018
SOX2	COMMD10	0.0018676744075492024
EGR1	LIN28A	0.0018676661420613527
SOX17	ATP2B4	0.0018676434410735965
ZFP42	PNPLA8	0.0018676138715818524
SOX2	POLR2G	0.0018674405291676521
MXI1	NUCB2	0.001867427141405642
FOXP1	SNX16	0.00186735182069242
MXI1	ERCC-00042	0.0018673212034627795
HAND2	GPC3	0.00186731549911201
SOX2	BNIP3	0.0018673117738217115
KLF5	PTPRZ1	0.001867243554443121
FOXP1	FOXF1	0.001867199083790183
SOX2	SMARCD1	0.0018671986181288958
TCF4	PCDH7	0.0018671705620363355
SOX2	CEBPZ	0.0018671511206775904
TFAP2A	MCM6	0.0018671135185286403
EGR1	ESRRG	0.0018671100260689855
ZFP42	SRSF6	0.00186704914085567
EGR1	ZFP42	0.0018668909324333072
EZH2	POLR1B	0.0018667209660634398
SOX2	NIPSNAP3A	0.0018665833631530404
TCF4	SSB	0.0018665476236492395
FOXP1	KLHL28	0.0018662725342437625
EGR1	THY1	0.0018662619404494762
KLF5	DLGAP5	0.0018662346992641687
HAND2	BCLAF1	0.0018661676440387964
GATA3	TNC	0.0018661424983292818
ZFP42	SKIL	0.0018661306239664555
MLLT3	ALCAM	0.0018656887114048004
SNAI2	PIP4K2A	0.001865682192146778
FOXP1	GCM1	0.0018656657775864005
LEF1	POLR2D	0.0018656542524695396
MXI1	SLC36A4	0.0018656488973647356
MLLT3	YPEL5	0.0018656434258446097
FOXP1	CIITA	0.0018656387692317367
GATA3	TMF1	0.001865613623522222
MXI1	MBIP	0.0018655388848856091
SOX17	ELMOD2	0.0018654274754226208
FOXP1	MEF2D	0.0018652365542948246
TCF4	HAS2	0.0018651883583515882
SNAI2	HDGF	0.0018651674035936594
EZH2	UPF1	0.0018651654245331883
SOX17	CDCA7L	0.0018651196733117104
MXI1	STK17B	0.0018650904530659318
FOXP1	PHLDB2	0.0018650544807314873
EZH2	SSFA2	0.001864913385361433
MXI1	RBBP4	0.001864674617536366
TCF4	PELI2	0.0018646701937541366
KLF5	ELMO1	0.0018646478420123458
AR	TEX10	0.0018645842792466283
FOXP1	WDR12	0.001864550868049264
SOX2	PPAPDC1A	0.0018644968513399363
MLLT3	KIAA1467	0.0018642961513251066
SOX17	CENPK	0.001863903715275228
EGR1	MIF	0.001863755052909255
POU5F1	KHSRP	0.001863738987594843
EGR1	ETV3	0.0018636852037161589
FOXP1	CAP2	0.001863668323494494
FOXP1	B4GALT4	0.0018636166350916028
KLF5	MRPL1	0.0018636055756360292
FOXP1	SNRPB	0.0018635601736605167
SOX2	ERCC-00130	0.0018635073211044073
HAND2	SH3BGRL	0.0018634592415764928
MXI1	TJP2	0.0018633513245731592
FOXP1	PLAGL2	0.0018633349100127816
TCF4	EMB	0.0018632668070495129
MXI1	PELI2	0.0018632570281624794
SNAI2	SMAD2	0.0018631662242114544
SNAI2	TP53	0.0018631238490343094
EGR1	EPB41L3	0.001863123499788344
GATA3	ERCC-00042	0.001863117329776287
SOX17	KAL1	0.0018630678532645106
TFAP2A	ZNF146	0.0018630285048857331
KLF5	GLIPR2	0.0018629132537171245
KLF5	POLR3E	0.0018628273392096162
SOX2	POLR2H	0.001862793229520321
KLF5	POLR1C	0.0018627189565449953
FOXP1	NRP1	0.0018626856617629528
MXI1	MIF	0.0018626783275976777
MLLT3	SRSF6	0.0018625796074047685
MXI1	POLR3G	0.001862486358731985
HAND2	HNRNPAB	0.0018624566728249192
SOX17	JMJD1C	0.0018624281510710716
OTX2	HNRNPAB	0.0018624130170792341
FOXP1	SSB	0.0018623924115672708
MXI1	ODC1	0.0018623867072165012
EGR1	FST	0.0018622439820319414
KLF5	CLDN10	0.0018621357157826424
MXI1	ARID4B	0.0018620771588757634
EGR1	SMAD2	0.0018619302427396178
HAND2	TLE3	0.0018619069596752524
GATA6	FOXH1	0.0018618593458086252
FOXP1	EWSR1	0.0018618155736476183
GATA3	LRIG3	0.001861803699284792
TFAP2A	KLF8	0.0018614022992551327
SNAI2	PRDM1	0.001861373893916607
EGR1	ERCC-00096	0.0018613061401993036
SNAI2	EWSR1	0.0018612985732033849
SOX2	RRN3	0.0018612958956509829
KLF5	SALL3	0.001861284370534122
TFAP2A	CREB3L2	0.0018612457206472754
GATA3	CLDN11	0.0018612454878166318
EGR1	VPS13C	0.0018611984560266137
EGR1	MED14	0.001861179363913834
FOXP1	POLR1B	0.0018611402483657002
LEF1	SEMA3E	0.0018611394334584475
MXI1	EWSR1	0.0018610783154144883
SOX2	TTN	0.0018610432744026184
LEF1	POLR2I	0.0018609290709719062
KLF5	ETV1	0.0018608992686495185
MXI1	TGFBR3	0.001860861200839281
MXI1	HELZ	0.001860848511569202
SOX2	CCPG1	0.0018607033416628838
AR	DNMT1	0.00186068972107023
KLF5	PPT2	0.0018606878584250808
LEF1	FER	0.0018606191733852029
SOX17	STT3B	0.00186060625128448
TFAP2A	ACOX3	0.0018603983335196972
EGR1	TTC27	0.0018601266201585531
SNAI2	ERCC-00002	0.001860090414993465
EGR1	ITGA5	0.0018598707392811775
MXI1	ABLIM1	0.001859827316366136
MLLT3	AGL	0.0018596367444843054
EGR1	DNMT1	0.0018595900619402528
EGR1	FN1	0.0018595386063680053
KLF5	FUS	0.0018595050787553191
EGR1	POLR3G	0.0018593930872157216
GATA3	S1PR3	0.001859307405538857
EGR1	ILF3	0.0018593064742162824
TFAP2A	TRPS1	0.0018593018176034093
HAND2	ILF2	0.0018593011191114783
MLLT3	RBBP4	0.001859211246483028
MXI1	PATZ1	0.0018592029809951782
FOXP1	SUPT7L	0.0018591656116768718
KLF5	ERCC-00046	0.0018591653788462281
MXI1	COL4A1	0.0018590514082461596
FOXP1	SFRP1	0.0018589552491903305
FOXP1	TRAPPC8	0.001858862699009478
EGR1	NRIP1	0.0018588111270219088
GATA3	ILF3	0.001858710777014494
FOXP1	VAMP7	0.00185867166146636
MLLT3	PLOD2	0.0018586355727165937
KLF5	GATA6	0.0018586203223094344
KLF5	ERCC-00095	0.0018585750367492437
MXI1	CSDE1	0.0018585707293823361
HAND2	RAI14	0.001858541858382523
AR	POLR2I	0.001858514966443181
EGR1	CLGN	0.001858513685874641
GATA3	MMP16	0.0018584850477054715
EZH2	SEMA3A	0.001858436968177557
EGR1	MATN3	0.0018583586206659675
SOX2	KDM6A	0.0018583127530291677
GATA3	ERCC-00009	0.0018582550110295415
KLF5	REL	0.001858249888755381
KLF5	TP53INP1	0.001858183997683227
SOX2	NRIP1	0.0018581741023808718
TEAD4	POU2AF1	0.001858142320998013
HAND2	HELZ	0.0018581411568447948
KLF5	NFIA	0.0018580551259219646
SNAI2	TEAD1	0.0018580507021397352
EGR1	SFPQ	0.0018580283503979445
SOX17	KLF6	0.0018579688621684909
KLF5	FBXO28	0.0018578515155240893
POU5F1	ELOVL2	0.0018578042509034276
KLF5	YBX1	0.0018577728187665343
KLF5	ASNS	0.0018577608279883862
FOXP1	TIPARP	0.0018575368449091911
GATA3	TEAD1	0.0018575217109173536
KLF5	CENPK	0.0018574543064460158
KLF5	ZFP42	0.001857304130680859
SOX17	MED14	0.0018572277622297406
KLF5	ANKRD6	0.0018571183318272233
HAND2	SFPQ	0.0018570942338556051
SOX2	CSDE1	0.0018570717656984925
MXI1	NEDD4	0.0018570567481219769
SOX2	PPPDE1	0.001857055351138115
HAND2	ELOVL2	0.0018570321844890714
GATA2	ERCC-00096	0.0018570043612271547
JUND	WDR3	0.0018569835228845477
SOX17	LRRCC1	0.0018569384701550007
FOXP1	LDB2	0.0018569292733445764
AR	SFPQ	0.0018568459199741483
EGR1	RBBP4	0.0018568184459581971
TCF4	PLOD2	0.00185674917884171
KLF5	SLC35F1	0.0018567291554063559
EGR1	SRSF3	0.0018566224025562406
TFAP2A	CTNNB1	0.0018565402133390307
AR	XRCC5	0.0018565048230811954
EGR1	XRCC6	0.0018565035425126553
KLF5	AGL	0.0018564588390290737
MXI1	ZNF146	0.001856429036706686
EGR1	UPF1	0.0018564058700576425
GATA3	EXO1	0.001856402144767344
HAND2	MCM7	0.0018563719931989908
FOXP1	ANGPT2	0.0018563484773039818
KLF5	HPRT1	0.0018561988836154342
TCF4	ASNS	0.0018561070319265127
KLF5	MAP4K3	0.0018560228636488318
ZFP42	TJP2	0.0018559738527983427
FOXP1	WDR35	0.001855934038758278
SOX2	TTK	0.001855878857895732
FOXH1	RRAS2	0.0018558371812105179
FOXP1	HMGN2	0.0018557343864813447
SOX2	CSRP2	0.0018557192524895072
LEF1	E2F3	0.0018556180875748396
FOXP1	RBFOX2	0.0018556017894297838
FOXP1	BTBD10	0.0018555755959823728
FOXP1	ANKRD28	0.0018555264687165618
KLF5	ZNF512	0.0018555170390754938
FOXP1	MAML3	0.0018554762937128544
MLLT3	ERCC-00130	0.0018554636044427752
FOXP1	PIK3R5	0.0018554609268903732
KLF5	VWA5A	0.0018554595299065113
LEF1	CEBPZ	0.0018554528942331672
HAND2	STAT2	0.001855234382674098
KLF5	SP100	0.001855024485848844
HAND2	EGF	0.001855014474131167
HAND2	XRCC5	0.001854966743849218
FOXP1	CASD1	0.0018549351952970028
EGR1	NEDD9	0.0018549314700067043
EGR1	ZNF107	0.0018549282103776932
GATA6	PPARA	0.0018548861844465137
TFAP2A	SPIB	0.0018548564985394478
SOX2	PREPL	0.0018547672079876065
SOX2	POLR1C	0.0018546871142461896
TFAP2A	SLC36A4	0.0018546523060649633
SOX17	BNIP3	0.0018543655751273036
OTX2	PRKACB	0.0018542250618338585
SOX2	FOXK1	0.0018542121397331357
KLF5	FXR1	0.0018540916498750448
EGR1	MEX3C	0.0018540406599640846
FOXP1	KIF23	0.0018539505545049906
MLLT3	CCND1	0.0018539474112913013
HAND2	CCNB2	0.0018539251759648323
EGR1	MCM6	0.0018539228476583958
EGR1	BMPR1A	0.001853907946497202
AR	AK4	0.0018538970034569502
FOXP1	TAF1L	0.0018538784934207797
KLF5	NANOG	0.0018538734875619411
EZH2	CNTRL	0.0018538706935942173
EZH2	NPM1	0.0018538685981184244
KLF5	VASH2	0.0018538356525823474
FOXP1	ARL4A	0.0018537704600021243
OTX2	DUSP4	0.001853714231401682
SOX2	PTPRZ1	0.0018536316929385066
